transaction_id,date,region,country,customer_id,segment,product_category,budget_amount,actual_amount,cost,revenue,claim_flag,claim_amount,churn_flag,orders_count,location
TX100796,2024-04-25,Western Cape,South Africa,CUST20196,Retail,Savings,44616.76,8789.51,21664.61,68861.23,0,0.0,0,3,"Western Cape, South Africa"
TX100548,2024-11-25,Limpopo,South Africa,CUST20248,Retail,Insurance,32943.14,51105.0,23689.46,29423.33,0,0.0,0,2,"Limpopo, South Africa"
TX100723,2024-01-09,Gauteng,South Africa,CUST20123,Retail,Cards,49734.52,11531.83,26772.56,40583.65,0,0.0,0,2,"Gauteng, South Africa"
TX100841,2023-08-21,Eastern Cape,South Africa,CUST20241,Retail,Savings,9954.81,2111.33,29503.28,68006.14,0,0.0,1,1,"Eastern Cape, South Africa"
TX100110,2024-02-23,Free State,South Africa,CUST20110,Corporate,Savings,18401.45,19889.94,4960.58,35793.74,0,0.0,0,2,"Free State, South Africa"
TX100531,2024-01-11,Limpopo,South Africa,CUST20231,Retail,Insurance,21870.95,37834.34,6050.44,53019.76,0,0.0,0,2,"Limpopo, South Africa"
TX100493,2024-05-11,KwaZulu-Natal,South Africa,CUST20193,Retail,Insurance,28163.48,24441.2,15210.07,57432.83,0,0.0,0,0,"KwaZulu-Natal, South Africa"
TX100882,2023-01-07,Gauteng,South Africa,CUST20282,Retail,Cards,29369.9,8180.63,10158.17,29253.52,0,0.0,0,1,"Gauteng, South Africa"
TX100260,2024-02-19,Free State,South Africa,CUST20260,Sme,Loans,7487.83,30369.49,12952.36,60621.62,0,0.0,0,3,"Free State, South Africa"
TX100479,2023-12-23,Gauteng,South Africa,CUST20179,Retail,Investments,7241.1,51131.64,16032.13,54197.58,0,0.0,0,3,"Gauteng, South Africa"
TX100148,2023-08-19,Gauteng,South Africa,CUST20148,Sme,Loans,6669.36,44403.88,15485.4,39538.9,0,0.0,0,3,"Gauteng, South Africa"
TX100477,2023-10-16,KwaZulu-Natal,South Africa,CUST20177,Sme,Cards,45232.57,1127.79,3449.15,68888.32,0,0.0,0,2,"KwaZulu-Natal, South Africa"
TX100432,2024-10-18,Western Cape,South Africa,CUST20132,Sme,Cards,30112.95,23281.55,21710.78,31661.98,0,0.0,0,1,"Western Cape, South Africa"
TX100790,2023-12-01,Western Cape,South Africa,CUST20190,Sme,Cards,36846.54,43064.16,1582.85,62482.79,0,0.0,0,4,"Western Cape, South Africa"
TX100740,2024-06-01,Western Cape,South Africa,CUST20140,Retail,Loans,38081.15,7903.1,16508.52,43818.87,0,0.0,0,4,"Western Cape, South Africa"
TX100528,2024-05-07,Western Cape,South Africa,CUST20228,Sme,Loans,29059.5,26004.33,7779.22,17833.73,0,0.0,1,2,"Western Cape, South Africa"
TX100736,2023-04-09,Gauteng,South Africa,CUST20136,Retail,Cards,23126.71,8319.04,25486.41,9000.57,0,0.0,0,2,"Gauteng, South Africa"
TX100137,2023-07-26,Limpopo,South Africa,CUST20137,Sme,Loans,43782.33,54990.55,10394.81,13154.82,0,0.0,0,1,"Limpopo, South Africa"
TX100952,2023-11-18,North West,South Africa,CUST20052,Retail,Cards,14103.35,30311.89,1807.13,58842.25,0,0.0,0,1,"North West, South Africa"
TX100371,2023-10-15,North West,South Africa,CUST20071,Retail,Insurance,49498.06,29195.3,27095.75,18157.98,0,0.0,0,1,"North West, South Africa"
TX100948,2023-08-17,Eastern Cape,South Africa,CUST20048,Retail,Cards,32436.86,58992.35,23479.78,56402.28,0,0.0,0,1,"Eastern Cape, South Africa"
TX100758,2024-12-17,North West,South Africa,CUST20158,Sme,Cards,2088.71,56936.96,23940.37,8132.64,0,0.0,0,0,"North West, South Africa"
TX100247,2024-12-30,,South Africa,CUST20247,Corporate,Loans,45177.57,43024.39,9141.63,56081.48,0,0.0,0,1,
TX100928,2023-11-11,,South Africa,CUST20028,Sme,Loans,48295.27,56839.37,7571.64,42584.5,0,0.0,0,2,
TX100323,2023-12-31,North West,South Africa,CUST20023,Retail,Insurance,13710.03,8732.91,15128.64,22799.15,0,0.0,0,3,"North West, South Africa"
TX100465,2023-08-08,Western Cape,South Africa,CUST20165,Retail,Savings,42039.01,10293.66,18125.11,53595.66,0,0.0,0,1,"Western Cape, South Africa"
TX100208,2024-09-16,Limpopo,South Africa,CUST20208,Retail,Investments,14626.88,41484.22,11548.8,10660.32,0,0.0,0,3,"Limpopo, South Africa"
TX100706,2023-05-25,Western Cape,South Africa,CUST20106,Retail,Savings,31641.17,8432.95,19000.46,59895.06,1,7418.9,0,1,"Western Cape, South Africa"
TX100667,2023-07-22,Western Cape,South Africa,CUST20067,Corporate,Cards,43819.87,43935.1,20509.72,16543.56,0,0.0,0,1,"Western Cape, South Africa"
TX100210,2024-11-29,KwaZulu-Natal,South Africa,CUST20210,Sme,Loans,15112.26,14889.37,10616.43,29925.53,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100582,2023-05-24,Limpopo,South Africa,CUST20282,Retail,Insurance,34129.15,51481.7,21903.41,41992.01,0,0.0,0,2,"Limpopo, South Africa"
TX100078,2023-07-21,Limpopo,South Africa,CUST20078,Sme,Investments,14378.99,44769.7,5248.7,30933.55,0,0.0,0,2,"Limpopo, South Africa"
TX100029,2023-01-22,Gauteng,South Africa,CUST20029,Sme,Insurance,37721.87,3841.64,7676.04,55926.4,0,0.0,0,3,"Gauteng, South Africa"
TX100872,2024-04-18,KwaZulu-Natal,South Africa,CUST20272,Sme,Insurance,19851.9,59943.45,9850.57,10404.33,0,0.0,0,4,"KwaZulu-Natal, South Africa"
TX100909,2023-08-21,KwaZulu-Natal,South Africa,CUST20009,Retail,Investments,11263.33,21193.05,22450.64,6584.19,1,13836.07,0,1,"KwaZulu-Natal, South Africa"
TX100827,2023-04-03,Gauteng,South Africa,CUST20227,Retail,Investments,24178.35,34354.5,25118.22,67048.12,0,0.0,0,1,"Gauteng, South Africa"
TX100650,2023-12-14,Gauteng,South Africa,CUST20050,Retail,Insurance,10564.66,29500.68,26670.4,30929.43,1,11525.26,0,1,"Gauteng, South Africa"
TX100292,2023-09-11,Limpopo,South Africa,CUST20292,Retail,Savings,15925.52,4219.16,22286.47,325875.0,0,0.0,0,1,"Limpopo, South Africa"
TX100165,2024-07-09,North West,South Africa,CUST20165,Retail,Investments,41894.96,35737.17,22610.14,4194.76,1,12623.17,0,3,"North West, South Africa"
TX100567,2024-03-30,Gauteng ,South Africa,ANONYMOUS,Retail,Savings,45479.04,40605.25,2205.12,39863.36,0,0.0,0,0,"Gauteng , South Africa"
TX100842,2024-06-07,KwaZulu-Natal,South Africa,CUST20242,Retail,Savings,16633.21,27231.46,25249.11,19336.73,1,5883.42,1,0,"KwaZulu-Natal, South Africa"
TX100467,2023-02-16,Limpopo,South Africa,CUST20167,Corporate,Savings,23938.045,19384.64,3543.16,33509.12,0,0.0,0,1,"Limpopo, South Africa"
TX100065,2023-03-22,North West,South Africa,CUST20065,Retail,Savings,10726.06,33452.49,22035.92,55060.84,0,0.0,0,0,"North West, South Africa"
TX100141,2024-11-21,KwaZulu-Natal,South Africa,ANONYMOUS,Retail,Loans,13065.96,1735.1,6474.8,43950.47,0,0.0,0,0,"KwaZulu-Natal, South Africa"
TX100987,2024-11-03,Gauteng,South Africa,CUST20087,Sme,Insurance,31624.01,15993.98,5767.71,33846.54,0,0.0,1,0,"Gauteng, South Africa"
TX100837,2024-06-17,Eastern Cape,South Africa,CUST20237,Sme,Loans,16547.97,10862.32,4442.23,60695.6,0,0.0,0,8,"Eastern Cape, South Africa"
TX100685,2024-10-17,Western Cape,South Africa,CUST20085,Corporate,Investments,25673.8,47397.96,26059.27,8604.53,0,0.0,0,0,"Western Cape, South Africa"
TX100328,2023-08-14,Western Cape,South Africa,CUST20028,Retail,Loans,31696.39,42201.51,18020.82,25829.13,0,0.0,0,1,"Western Cape, South Africa"
TX100811,2024-03-25,Free State,South Africa,CUST20211,Retail,Investments,21045.17,14328.04,13527.59,21592.84,0,0.0,0,2,"Free State, South Africa"
TX100527,2024-09-17,Gauteng,South Africa,ANONYMOUS,Sme,Insurance,23938.045,6404.16,2785.68,10145.28,0,0.0,0,3,"Gauteng, South Africa"
TX100917,2024-09-14,Gauteng,South Africa,CUST20017,Retail,Cards,31398.19,46188.64,11349.26,34167.31,0,0.0,0,2,"Gauteng, South Africa"
TX100595,2024-12-30,North West,South Africa,CUST20295,Retail,Investments,25465.84,25898.07,1212.93,17782.17,0,0.0,0,0,"North West, South Africa"
TX100221,2023-02-22,Limpopo,South Africa,CUST20221,Sme,Loans,13854.81,29555.635000000002,27360.66,5258.6,0,0.0,0,1,"Limpopo, South Africa"
TX100261,2023-10-25,Free State,South Africa,CUST20261,Retail,Investments,19730.36,35196.11,9262.63,12051.81,1,5107.05,0,1,"Free State, South Africa"
TX100310,2023-05-15,KwaZulu-Natal,South Africa,CUST20010,Retail,Insurance,1306.62,18330.29,6591.39,5294.13,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100910,2023-04-19,Eastern Cape,South Africa,CUST20010,Corporate,Loans,21396.88,1787.91,16537.96,66597.75,0,0.0,0,0,"Eastern Cape, South Africa"
TX100307,2023-10-04,,South Africa,ANONYMOUS,Retail,Cards,35188.1,24048.77,10309.94,59530.06,0,0.0,0,1,
TX100049,2023-10-01,Limpopo,South Africa,CUST20049,Retail,Insurance,23325.34,40576.02,18449.13,23746.61,0,0.0,0,4,"Limpopo, South Africa"
TX100751,2023-05-25,Free State,South Africa,CUST20151,Sme,Investments,9323.76,7612.09,6236.08,24905.52,1,1745.22,0,4,"Free State, South Africa"
TX100002,2023-09-28,Gauteng ,South Africa,CUST20002,Retail,Loans,31689.8,47687.25,18107.46,27164.09,0,0.0,0,0,"Gauteng , South Africa"
TX100711,2024-06-30,KwaZulu-Natal,South Africa,CUST20111,Corporate,Savings,30302.45,2222.19,5861.46,20864.03,0,0.0,0,4,"KwaZulu-Natal, South Africa"
TX100355,2024-08-29,Eastern Cape,South Africa,CUST20055,Retail,Loans,17896.06,31325.59,26006.89,2549.78,0,0.0,0,3,"Eastern Cape, South Africa"
TX100914,2023-04-21,Free State,South Africa,CUST20014,Sme,Savings,26098.52,31096.51,29245.62,28846.76,1,16073.07,0,0,"Free State, South Africa"
TX100542,2023-04-06,Western Cape,South Africa,CUST20242,Retail,Savings,28001.5,3296.05,15699.18,5791.68,0,0.0,0,1,"Western Cape, South Africa"
TX100773,2023-09-25,KwaZulu-Natal,South Africa,CUST20173,Retail,Insurance,39300.0,29779.47,2358.44,57229.57,0,0.0,1,4,"KwaZulu-Natal, South Africa"
TX100918,2024-01-04,Western Cape,South Africa,CUST20018,Sme,Loans,40384.01,45231.78,27774.93,44131.37,0,0.0,0,1,"Western Cape, South Africa"
TX100713,2024-01-25,Free State,South Africa,CUST20113,Retail,Savings,42885.48,2427.15,20356.15,20883.64,0,0.0,0,4,"Free State, South Africa"
TX100583,2024-07-22,Limpopo,South Africa,CUST20283,Corporate,Insurance,16054.71,28279.25,15058.69,48678.75,0,0.0,0,4,"Limpopo, South Africa"
TX100033,2023-02-28,North West,South Africa,CUST20033,Retail,Investments,21510.53,10463.85,24997.54,19871.47,0,0.0,0,0,"North West, South Africa"
TX100031,2024-07-14,North West,South Africa,CUST20031,Retail,Loans,5289.88,31890.04,17260.48,29068.3,0,0.0,0,3,"North West, South Africa"
TX100231,2023-05-03,Western Cape,South Africa,CUST20231,Corporate,Insurance,3109.57,43654.58,21607.09,33393.38,0,0.0,0,2,"Western Cape, South Africa"
TX100756,2023-02-20,Western Cape,South Africa,CUST20156,Sme,Cards,32995.67,44964.2,23270.36,20920.42,0,0.0,0,1,"Western Cape, South Africa"
TX100192,2024-01-09,Free State,South Africa,CUST20192,Retail,Savings,38905.03,28950.46,21549.45,48287.66,0,0.0,0,1,"Free State, South Africa"
TX100880,2024-11-29,Free State,South Africa,CUST20280,Retail,Investments,38860.88,54684.57,29119.58,61242.81,0,0.0,0,0,"Free State, South Africa"
TX100003,2023-04-17,KwaZulu-Natal,South Africa,CUST20003,Retail,Insurance,14645.07,58883.88,9737.51,55717.56,0,0.0,0,2,"KwaZulu-Natal, South Africa"
TX100204,2024-01-21,Western Cape,South Africa,CUST20204,Retail,Insurance,22761.65,40448.66,4450.97,14044.25,0,0.0,0,4,"Western Cape, South Africa"
TX100494,2023-06-09,KwaZulu-Natal,South Africa,CUST20194,Retail,Investments,8262.66,18231.41,20431.15,40902.38,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100581,2023-05-31,Eastern Cape,South Africa,CUST20281,Corporate,Cards,46601.48,31112.13,6710.04,1571.45,0,0.0,0,1,"Eastern Cape, South Africa"
TX100481,2024-06-05,Western Cape,South Africa,CUST20181,Corporate,Loans,40858.29,2595.3,29434.82,33016.42,0,0.0,0,1,"Western Cape, South Africa"
TX100109,2024-11-05,Eastern Cape,South Africa,CUST20109,Sme,Loans,20115.89,51596.31,210.7,20106.89,0,0.0,0,1,"Eastern Cape, South Africa"
TX100290,2024-02-26,Eastern Cape,South Africa,CUST20290,Sme,Loans,41677.4,27034.35,29409.81,17006.18,0,0.0,0,1,"Eastern Cape, South Africa"
TX100077,2023-06-11,Limpopo,South Africa,CUST20077,Retail,Cards,32728.31,4843.71,3172.77,62197.33,0,0.0,0,2,"Limpopo, South Africa"
TX100084,2023-09-09,KwaZulu-Natal,South Africa,CUST20084,Sme,Cards,23657.17,14341.88,5584.37,51616.11,0,0.0,0,4,"KwaZulu-Natal, South Africa"
TX100359,2023-07-10,North West,South Africa,CUST20059,Retail,Loans,6445.72,55751.51,7894.19,15971.61,0,0.0,0,2,"North West, South Africa"
TX100082,2024-04-06,North West,South Africa,CUST20082,Retail,Loans,47135.11,55111.53,12801.02,44750.68,0,0.0,0,3,"North West, South Africa"
TX100256,2023-12-04,North West,South Africa,CUST20256,Corporate,Investments,11333.43,12475.2,25669.44,47062.88,0,0.0,1,4,"North West, South Africa"
TX100352,2024-05-11,Limpopo,South Africa,CUST20052,Retail,Insurance,40339.71,7586.84,28039.16,42466.31,0,0.0,0,2,"Limpopo, South Africa"
TX100370,2024-09-17,Western Cape,South Africa,CUST20070,Sme,Insurance,2712.02,48788.53,28828.8,56615.51,0,0.0,0,3,"Western Cape, South Africa"
TX100404,2023-07-09,Gauteng,South Africa,CUST20104,Retail,Investments,26070.29,50266.73,27259.58,31503.64,0,0.0,0,7,"Gauteng, South Africa"
TX100525,2023-07-15,North West,South Africa,CUST20225,Sme,Cards,37186.79,29542.99,569.31,32995.65,0,0.0,1,2,"North West, South Africa"
TX100309,2024-01-27,Free State,South Africa,CUST20009,Sme,Investments,28744.54,48433.33,24429.94,7867.02,0,0.0,0,1,"Free State, South Africa"
TX100822,2024-11-26,North West,South Africa,CUST20222,Retail,Savings,16435.51,59042.43,12233.78,5674.17,0,0.0,0,6,"North West, South Africa"
TX100281,2024-02-08,Free State,South Africa,CUST20281,Sme,Investments,36487.39,47879.89,27759.43,37637.85,0,0.0,0,2,"Free State, South Africa"
TX100005,2024-12-01,North West,South Africa,ANONYMOUS,Sme,Investments,46490.79,56065.02,2216.66,5099.17,0,0.0,0,2,"North West, South Africa"
TX100408,2024-07-23,Free State,South Africa,CUST20108,Sme,Cards,48227.33,2935.57,29352.09,64714.6,0,0.0,0,2,"Free State, South Africa"
TX100670,2023-08-15,Eastern Cape,South Africa,CUST20070,Sme,Investments,28777.75,4922.91,29369.69,38757.45,0,0.0,0,3,"Eastern Cape, South Africa"
TX100097,2023-01-15,North West,South Africa,CUST20097,Retail,Investments,30586.05,32330.52,6610.69,64061.7,0,0.0,0,0,"North West, South Africa"
TX100305,2024-08-02,,South Africa,CUST20005,Sme,Savings,16371.62,6814.47,20203.21,48391.12,0,0.0,0,1,
TX100362,2023-09-13,Free State,South Africa,CUST20062,Retail,Insurance,39735.51,16272.34,28896.51,60112.64,0,0.0,0,1,"Free State, South Africa"
TX100898,2023-03-27,KwaZulu-Natal,South Africa,CUST20298,Retail,Loans,1928.32,51563.3,8568.25,40153.95,0,0.0,0,2,"KwaZulu-Natal, South Africa"
TX100266,2024-09-15,North West,South Africa,CUST20266,Retail,Loans,10365.47,13386.46,29188.04,26756.61,0,0.0,0,3,"North West, South Africa"
TX100425,2024-12-30,Free State,South Africa,CUST20125,Retail,Loans,32870.84,49764.6,8350.87,41308.92,0,0.0,0,3,"Free State, South Africa"
TX100762,2023-02-03,KwaZulu-Natal,South Africa,ANONYMOUS,Retail,Insurance,27943.34,31087.87,10156.74,45719.57,1,17697.44,0,4,"KwaZulu-Natal, South Africa"
TX100306,2024-02-02,North West,South Africa,CUST20006,Retail,Savings,13145.79,32115.73,20706.52,63198.05,0,0.0,0,2,"North West, South Africa"
TX100926,2023-11-16,Gauteng,South Africa,CUST20026,Retail,Investments,3668.84,28085.51,21598.68,15545.75,0,0.0,0,2,"Gauteng, South Africa"
TX100497,2024-11-20,Eastern Cape,South Africa,CUST20197,Retail,Insurance,44825.82,22693.49,29869.01,51164.96,0,0.0,0,2,"Eastern Cape, South Africa"
TX100118,2023-07-20,Eastern Cape,South Africa,ANONYMOUS,Sme,Savings,35284.81,8652.74,26954.58,41170.06,0,0.0,0,5,"Eastern Cape, South Africa"
TX100783,2023-03-16,KwaZulu-Natal,South Africa,CUST20183,Sme,Savings,31905.15,7581.77,6026.37,66894.76,0,0.0,1,1,"KwaZulu-Natal, South Africa"
TX100250,2023-05-27,Free State,South Africa,CUST20250,Retail,Cards,28410.87,29555.635000000002,25608.53,4878.35,0,0.0,0,2,"Free State, South Africa"
TX100351,2023-12-15,KwaZulu-Natal,South Africa,CUST20051,Retail,Insurance,17539.09,47446.86,18706.86,11673.5,0,0.0,0,3,"KwaZulu-Natal, South Africa"
TX100009,2024-04-11,Limpopo,South Africa,CUST20009,Sme,Savings,11559.54,55370.42,14967.15,19540.09,0,0.0,0,3,"Limpopo, South Africa"
TX100196,2023-08-21,Gauteng,South Africa,CUST20196,Corporate,Investments,12342.52,27291.81,20724.76,51483.49,0,0.0,0,1,"Gauteng, South Africa"
TX100611,2024-05-31,Eastern Cape,South Africa,CUST20011,Retail,Loans,10684.32,31034.8,19966.27,8629.87,0,0.0,0,3,"Eastern Cape, South Africa"
TX100081,2024-03-31,Eastern Cape,South Africa,CUST20081,Retail,Cards,6625.05,45088.05,4303.7,55298.22,0,0.0,0,6,"Eastern Cape, South Africa"
TX100382,2024-04-21,Free State,South Africa,CUST20082,Retail,Insurance,38632.27,20038.94,13593.43,1259.17,0,0.0,0,1,"Free State, South Africa"
TX100483,2023-06-29,Gauteng,South Africa,CUST20183,Retail,Insurance,23572.82,48221.28,3628.38,3248.2,0,0.0,0,2,"Gauteng, South Africa"
TX100680,2024-02-19,North West,South Africa,CUST20080,Sme,Insurance,41933.25,56289.57,3246.06,35635.73,0,0.0,0,1,"North West, South Africa"
TX100239,2024-08-31,Gauteng,South Africa,CUST20239,Corporate,Cards,12620.08,51010.97,28053.3,33711.24,0,0.0,0,1,"Gauteng, South Africa"
TX100903,2024-06-08,E. Cape,South Africa,CUST20003,Retail,Insurance,23938.045,36372.13,20326.52,20487.0,0,0.0,0,2,"E. Cape, South Africa"
TX100211,2023-04-23,Western Cape,South Africa,CUST20211,Sme,Loans,28260.07,25846.85,13261.39,51298.68,0,0.0,0,0,"Western Cape, South Africa"
TX100906,2024-08-02,Free State,South Africa,CUST20006,Retail,Investments,23938.045,4960.12,3589.0,58256.74,0,0.0,0,2,"Free State, South Africa"
TX100530,2024-02-17,Eastern Cape,South Africa,CUST20230,Sme,Cards,40400.69,13301.76,3118.15,7913.71,0,0.0,0,2,"Eastern Cape, South Africa"
TX100784,2024-03-10,North West,South Africa,CUST20184,Retail,Loans,37244.46,4601.21,4405.7,54046.27,0,0.0,0,2,"North West, South Africa"
TX100227,2023-09-04,Free State,South Africa,CUST20227,Retail,Loans,16512.75,25035.81,26081.88,58938.85,1,20848.83,0,2,"Free State, South Africa"
TX100866,2024-12-19,,South Africa,CUST20266,Sme,Cards,15491.63,5573.47,22090.36,19182.91,0,0.0,1,4,
TX100344,2024-04-21,Limpopo,South Africa,CUST20044,Sme,Insurance,36961.36,51158.64,2605.35,27102.83,0,0.0,0,1,"Limpopo, South Africa"
TX100806,2023-11-26,Free State,South Africa,CUST20206,Retail,Loans,1542.85,5943.51,10762.61,58410.04,0,0.0,0,3,"Free State, South Africa"
TX100933,2023-10-04,North West,South Africa,CUST20033,Retail,Savings,8214.13,54875.64,14538.07,69830.78,0,0.0,0,1,"North West, South Africa"
TX100428,2024-09-27,,South Africa,CUST20128,Retail,Cards,35367.78,28242.07,19954.59,2658.32,0,0.0,0,2,
TX100541,2024-07-01,Limpopo,South Africa,CUST20241,Retail,Loans,12075.63,55152.04,26830.82,61249.14,1,9696.65,0,2,"Limpopo, South Africa"
TX100968,2023-10-27,North West,South Africa,CUST20068,Sme,Cards,12332.72,35160.76,22324.5,7887.15,0,0.0,1,2,"North West, South Africa"
TX100986,2023-09-16,Gauteng,South Africa,CUST20086,Retail,Cards,32695.02,26723.97,21759.15,8392.16,1,8562.53,0,0,"Gauteng, South Africa"
TX100652,2024-05-19,Eastern Cape,South Africa,CUST20052,Retail,Insurance,16831.89,29555.635000000002,21879.83,18480.9,0,0.0,0,0,"Eastern Cape, South Africa"
TX100007,2024-09-06,KwaZulu-Natal,South Africa,CUST20007,Sme,Investments,40004.36,28393.0,24294.92,27618.58,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100155,2024-11-29,Eastern Cape,South Africa,CUST20155,Retail,Savings,34749.36,30396.71,19772.69,3829.99,0,0.0,0,2,"Eastern Cape, South Africa"
TX100547,2024-01-04,North West,South Africa,CUST20247,Retail,Savings,38804.09,38602.65,9535.05,53221.82,0,0.0,0,1,"North West, South Africa"
TX100545,2023-07-09,Western Cape,South Africa,CUST20245,Sme,Cards,15605.71,14721.36,27807.3,34348.6,0,0.0,0,1,"Western Cape, South Africa"
TX100602,2023-08-18,KwaZulu-Natal,South Africa,CUST20002,Retail,Savings,1009.14,4201.2,5798.22,28615.51,1,2675.26,0,2,"KwaZulu-Natal, South Africa"
TX100780,2023-07-26,Western Cape,South Africa,CUST20180,Retail,Loans,48119.17,18925.3,21438.2,54273.24,0,0.0,0,2,"Western Cape, South Africa"
TX100787,2024-12-04,Free State,South Africa,CUST20187,Sme,Investments,10543.9,15612.09,12986.54,11774.78,0,0.0,0,2,"Free State, South Africa"
TX100572,2024-01-02,Eastern Cape,South Africa,CUST20272,Retail,Savings,47137.27,17297.67,15084.77,19928.14,0,0.0,0,1,"Eastern Cape, South Africa"
TX100587,2023-02-11,North West,South Africa,CUST20287,Sme,Cards,16581.15,26892.02,415.49,37475.96,0,0.0,0,3,"North West, South Africa"
TX100584,2023-02-08,Gauteng,South Africa,CUST20284,Retail,Cards,19131.2,21903.33,12513.15,57782.08,0,0.0,0,5,"Gauteng, South Africa"
TX100944,2023-05-17,KwaZulu-Natal,South Africa,CUST20044,Corporate,Investments,16862.81,29555.635000000002,14294.16,58844.29,0,0.0,0,4,"KwaZulu-Natal, South Africa"
TX100809,2024-06-29,Limpopo,South Africa,CUST20209,Retail,Insurance,22268.56,38846.86,21816.47,20399.06,0,0.0,0,0,"Limpopo, South Africa"
TX100422,2023-07-15,KwaZulu-Natal,South Africa,CUST20122,Retail,Savings,33395.89,50817.21,8415.55,32204.49,0,0.0,0,0,"KwaZulu-Natal, South Africa"
TX100536,2024-01-29,Western Cape,South Africa,CUST20236,Sme,Cards,38607.44,18963.27,27626.78,15719.16,0,0.0,0,3,"Western Cape, South Africa"
TX100589,2024-02-02,Free State,South Africa,CUST20289,Retail,Insurance,17935.62,18049.28,16749.48,22571.49,0,0.0,0,2,"Free State, South Africa"
TX100716,2024-12-09,Gauteng,South Africa,CUST20116,Sme,Cards,14260.38,47900.37,17485.47,25393.7,0,0.0,0,3,"Gauteng, South Africa"
TX100935,2024-08-04,Gauteng,South Africa,CUST20035,Retail,Savings,16350.06,39877.74,27280.97,56730.56,1,35154.03,0,2,"Gauteng, South Africa"
TX100834,2024-04-10,Free State,South Africa,CUST20234,Retail,Investments,26145.58,16012.17,13366.67,14890.89,0,0.0,0,2,"Free State, South Africa"
TX100228,2024-03-14,Limpopo,South Africa,CUST20228,Retail,Savings,14999.28,4800.48,27143.14,33799.83,0,0.0,0,1,"Limpopo, South Africa"
TX100357,2024-11-30,Free State,South Africa,CUST20057,Retail,Investments,16283.68,50273.59,20111.05,5131.41,0,0.0,0,1,"Free State, South Africa"
TX100737,2024-12-30,Free State,South Africa,CUST20137,Corporate,Cards,46909.47,16117.86,13365.01,1286.67,0,0.0,0,2,"Free State, South Africa"
TX100212,2023-01-02,KwaZulu-Natal,South Africa,CUST20212,Retail,Investments,2428.6,58080.7,2172.3,23541.57,0,0.0,0,0,"KwaZulu-Natal, South Africa"
TX100079,2023-09-27,Free State,South Africa,CUST20079,Retail,Cards,9682.43,42804.56,12986.41,9999.21,0,0.0,0,1,"Free State, South Africa"
TX100302,2024-12-20,Limpopo,South Africa,CUST20002,Retail,Loans,36826.71,29339.03,15654.94,65315.44,1,14842.39,0,1,"Limpopo, South Africa"
TX100529,2023-03-16,Gauteng,South Africa,CUST20229,Retail,Cards,13580.43,37895.88,2866.25,64016.83,0,0.0,0,1,"Gauteng, South Africa"
TX100331,2023-10-11,Limpopo,South Africa,CUST20031,Sme,Savings,17267.92,18910.06,27105.4,24413.29,1,5238.6,0,5,"Limpopo, South Africa"
TX100513,2024-08-29,Gauteng,South Africa,CUST20213,Retail,Loans,5294.84,1022.24,4870.24,24947.33,0,0.0,0,1,"Gauteng, South Africa"
TX100798,2024-06-25,Free State,South Africa,CUST20198,Sme,Investments,23522.59,52359.36,20587.52,22434.08,0,0.0,1,1,"Free State, South Africa"
TX100891,2024-09-22,KwaZulu-Natal,South Africa,CUST20291,Sme,Insurance,17306.26,23508.44,14563.04,35040.66,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100342,2023-08-08,Western Cape,South Africa,CUST20042,Corporate,Loans,45629.33,35243.2,6469.76,25809.2,1,9672.9,0,3,"Western Cape, South Africa"
TX100133,2023-08-06,North West,South Africa,CUST20133,Retail,Loans,35285.56,59630.15,2610.48,48185.03,1,8347.4,0,5,"North West, South Africa"
TX100810,2023-02-22,Western Cape,South Africa,CUST20210,Sme,Savings,7250.94,11380.44,6668.5,23531.22,0,0.0,0,0,"Western Cape, South Africa"
TX100311,2023-07-14,KwaZulu-Natal,South Africa,CUST20011,Retail,Loans,4032.4,57745.08,16306.61,40394.48,0,0.0,0,1,"KwaZulu-Natal, South Africa"
TX100865,2024-11-22,Limpopo,South Africa,CUST20265,Retail,Investments,30970.67,49512.91,21920.14,50637.63,0,0.0,0,3,"Limpopo, South Africa"
TX100447,2023-04-28,Western Cape,South Africa,CUST20147,Retail,Loans,40492.97,24552.38,3794.64,36963.32,0,0.0,0,2,"Western Cape, South Africa"
TX100000,2023-04-13,Gauteng,South Africa,CUST20000,Corporate,Savings,38904.08,18818.51,10364.7,25130.05,0,0.0,1,2,"Gauteng, South Africa"
TX100316,2024-04-04,KwaZulu-Natal,South Africa,CUST20016,Sme,Cards,26145.97,30902.76,17066.55,26530.41,0,0.0,0,4,"KwaZulu-Natal, South Africa"
TX100715,2023-09-13,Limpopo,South Africa,CUST20115,Retail,Cards,44294.67,31075.06,21571.24,11452.59,0,0.0,0,3,"Limpopo, South Africa"
TX100835,2024-08-26,Free State,South Africa,CUST20235,Retail,Cards,7394.72,31337.64,26750.29,42251.01,0,0.0,0,0,"Free State, South Africa"
TX100621,2024-10-18,Limpopo,South Africa,CUST20021,Retail,Savings,31378.46,20089.22,15315.67,7319.4,0,0.0,0,0,"Limpopo, South Africa"
